model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,0,1,1	0.131111	0.131111	0.001241	121.441
0,0,1,0,2,3	0.08	0.211111	0.006592	13.1043
0,0,1,0,1,2	0.0788889	0.29	0.00157	54.4655
0,0,1,0,2,2	0.0588889	0.348889	0.001569	39.8187
0,0,0,0,1,1	0.0444444	0.393333	0.001895	24.4979
0,0,0,0,1,2	0.0388889	0.432222	0.004693	8.58141
0,0,0,0,0,0	0.0355556	0.467778	0.026133	1.37385
0,0,0,0,0,1	0.0333333	0.501111	0.007307	4.68466
0,1,2,0,3,4	0.0277778	0.528889	0.018832	1.4886
0,0,1,0,2,1	0.0277778	0.556667	0.001586	17.9862
0,0,1,2,3,4	0.0188889	0.575556	0.019121	0.987627
0,1,2,3,4,5	0.0144444	0.59	0.153635	0.0807397
0,0,1,2,1,3	0.0122222	0.602222	0.003295	3.74285
0,1,2,0,2,2	0.0122222	0.614444	0.001543	8.00671
0,1,2,0,3,3	0.0111111	0.625556	0.003226	3.4717
0,1,2,1,2,3	0.0111111	0.636667	0.003282	3.41227
0,1,1,0,1,1	0.01	0.646667	0.001814	5.55826
0,1,0,1,0,2	0.01	0.656667	0.001567	6.43598
0,1,1,0,2,3	0.01	0.666667	0.003207	3.13957
0,1,2,1,3,4	0.00888889	0.675556	0.018899	0.465586
0,0,1,2,3,3	0.00888889	0.684444	0.003054	2.92771
0,1,0,1,0,0	0.00888889	0.693333	0.001873	4.7794
0,1,2,0,2,3	0.00888889	0.702222	0.003227	2.77027
0,1,1,0,2,2	0.00777778	0.71	0.000778	10.0677
0,1,2,1,2,2	0.00777778	0.717778	0.001571	4.98181
0,0,1,1,1,2	0.00777778	0.725556	0.001557	5.02668
0,0,1,0,0,2	0.00777778	0.733333	0.004751	1.64208
0,0,1,2,1,1	0.00777778	0.741111	0.0016	4.89138
0,1,2,0,3,2	0.00777778	0.748889	0.003128	2.49815
0,1,2,3,2,4	0.00777778	0.756667	0.018764	0.409916
0,1,2,1,3,2	0.00777778	0.764444	0.003163	2.47042
0,0,1,2,3,1	0.00666667	0.771111	0.003303	2.0252
0,0,0,1,0,2	0.00666667	0.777778	0.00476	1.40325
0,1,0,1,2,3	0.00666667	0.784444	0.003257	2.0539
0,0,0,1,2,3	0.00666667	0.791111	0.006492	1.02709
0,1,2,1,3,3	0.00666667	0.797778	0.003141	2.13
0,1,1,2,3,4	0.00555556	0.803333	0.019222	0.285049
0,1,0,0,0,2	0.00555556	0.808889	0.004712	1.18002
0,1,1,2,3,3	0.00555556	0.814444	0.003128	1.78041
0,1,1,2,1,3	0.00555556	0.82	0.006511	0.852437
0,1,1,1,1,2	0.00555556	0.825556	0.004678	1.18864
0,0,0,1,0,0	0.00555556	0.831111	0.007512	0.738102
0,0,0,1,2,2	0.00555556	0.836667	0.0016	3.48603
0,1,2,1,0,3	0.00555556	0.842222	0.003158	1.76344
0,1,2,3,4,4	0.00555556	0.847778	0.018896	0.290063
0,0,1,1,1,1	0.00555556	0.853333	0.001863	2.99312
0,1,2,0,1,3	0.00555556	0.858889	0.00322	1.72938
0,0,1,0,0,0	0.00444444	0.863333	0.007414	0.597678
0,1,0,1,2,2	0.00444444	0.867778	0.000829	5.38068
0,1,1,1,2,2	0.00444444	0.872222	0.001576	2.8282
0,1,1,1,1,1	0.00444444	0.876667	0.007228	0.613173
0,1,2,2,3,4	0.00444444	0.881111	0.018889	0.231879
0,1,1,0,1,2	0.00444444	0.885556	0.001535	2.90387
0,1,0,0,2,2	0.00444444	0.89	0.001544	2.88691
0,1,2,3,2,2	0.00444444	0.894444	0.006336	0.700126
0,0,0,0,1,0	0.00444444	0.898889	0.007395	0.599225
0,0,1,2,2,3	0.00333333	0.902222	0.003244	1.02763
0,1,0,2,3,4	0.00333333	0.905556	0.019188	0.170956
0,1,2,3,4,2	0.00333333	0.908889	0.019036	0.172348
0,1,2,2,2,3	0.00333333	0.912222	0.006393	0.519803
0,1,2,2,2,2	0.00333333	0.915556	0.004741	0.702094
0,1,0,0,0,0	0.00333333	0.918889	0.00728	0.456062
0,0,1,1,2,2	0.00333333	0.922222	0.000806	4.14614
0,0,1,2,2,1	0.00333333	0.925556	0.000815	4.10031
0,1,1,1,2,3	0.00333333	0.928889	0.006404	0.518904
0,1,0,0,2,3	0.00333333	0.932222	0.00646	0.514377
0,1,2,1,2,0	0.00222222	0.934444	0.000778	2.86046
0,0,1,1,2,3	0.00222222	0.936667	0.003329	0.666794
0,1,1,2,1,1	0.00222222	0.938889	0.00474	0.46764
0,1,0,0,1,1	0.00222222	0.941111	0.001227	1.81291
0,1,2,1,1,3	0.00222222	0.943333	0.006493	0.340784
0,1,2,1,1,2	0.00222222	0.945556	0.001556	1.42912
0,1,2,1,1,1	0.00222222	0.947778	0.004905	0.451834
0,0,0,1,1,2	0.00222222	0.95	0.001603	1.38715
0,1,2,0,0,0	0.00222222	0.952222	0.004763	0.465371
0,1,2,3,1,4	0.00222222	0.954444	0.018947	0.11532
0,1,2,0,1,2	0.00222222	0.956667	0.000804	2.76789
0,1,2,3,3,2	0.00222222	0.958889	0.003211	0.69138
0,0,1,2,2,2	0.00222222	0.961111	0.001587	1.40116
0,1,0,2,0,0	0.00222222	0.963333	0.004744	0.467244
0,0,1,2,0,1	0.00222222	0.965556	0.001562	1.42362
0,0,1,2,1,2	0.00111111	0.966667	0.000864	1.28633
0,1,2,0,1,1	0.00111111	0.967778	0.001567	0.708745
0,1,2,1,0,2	0.00111111	0.968889	0.000805	1.38069
0,0,1,2,0,0	0.00111111	0.97	0.004764	0.232378
0,1,0,0,1,0	0.00111111	0.971111	0.001876	0.591823
0,1,1,2,3,0	0.00111111	0.972222	0.003308	0.335147
0,1,1,2,2,1	0.00111111	0.973333	0.00154	0.721191
0,1,1,1,2,1	0.00111111	0.974444	0.004656	0.237794
0,1,0,0,1,2	0.00111111	0.975556	0.001577	0.704244
0,1,0,1,2,0	0.00111111	0.976667	0.001589	0.698917
0,0,1,1,0,2	0.00111111	0.977778	0.001559	0.712388
0,0,0,1,1,1	0.00111111	0.978889	0.001181	0.940756
0,1,1,1,0,2	0.00111111	0.98	0.001539	0.72166
0,1,1,1,0,0	0.00111111	0.981111	0.001251	0.888054
0,1,0,0,2,0	0.00111111	0.982222	0.004639	0.238669
0,1,2,2,3,1	0.00111111	0.983333	0.003209	0.345521
0,1,2,2,3,2	0.00111111	0.984444	0.006374	0.173401
0,1,0,0,2,1	0.00111111	0.985556	0.00163	0.681309
0,1,2,3,0,2	0.00111111	0.986667	0.003264	0.33968
0,1,2,3,1,1	0.00111111	0.987778	0.006454	0.171238
0,1,1,0,0,2	0.00111111	0.988889	0.001635	0.679222
0,1,2,3,2,0	0.00111111	0.99	0.003259	0.340203
0,1,1,0,0,1	0.00111111	0.991111	0.001236	0.898845
0,0,0,1,2,1	0.00111111	0.992222	0.001608	0.690646
0,1,2,3,3,1	0.00111111	0.993333	0.003174	0.349344
0,1,1,0,0,0	0.00111111	0.994444	0.001771	0.626977
0,1,2,3,3,3	0.00111111	0.995556	0.006407	0.172502
0,1,2,3,4,0	0.00111111	0.996667	0.018783	0.0581086
0,1,0,2,0,3	0.00111111	0.997778	0.006459	0.171104
0,0,1,0,0,1	0.00111111	0.998889	0.001949	0.569615
0,1,1,1,1,0	0.00111111	1	0.001885	0.588992
